province,day,S,E,I,R
Paktika,49.75,0.5527787338737578,2710.021912422926,2599.9775447067977,88239.53150413647
Paktika,50.0,0.5387699700043285,2626.6570977048796,2523.266400125258,88399.62147219993
Paktika,50.25,0.5255143213319018,2545.8564109349954,2448.716980483153,88554.98483426058
Paktika,50.5,0.5129624469849392,2467.5409917752763,2376.274788058143,88705.75499771966
Paktika,50.75,0.5010688503043581,2391.6344428831776,2305.8862557760162,88852.06197249057
Paktika,51.0,0.489791461406108,2318.062696917621,2237.498788476492,88994.03246314455
Paktika,51.25,0.4790914008405654,2246.7539368793095,2171.060780373604,89131.78993134631
Paktika,51.5,0.4689327352646442,2177.638578159684,2106.521602381325,89265.4546267238
Paktika,51.75,0.45928217128494375,2110.6491893225093,2043.8316128366032,89395.14365566967
Paktika,52.0,0.4501088097997995,2045.720375474529,1982.9421746274982,89520.97108108825
Paktika,52.25,0.44138402336208343,1982.788756332676,1923.805648390718,89643.04795125332
Paktika,52.5,0.43308123429739676,1921.792934540038,1866.3753846497318,89761.48233957602
Paktika,52.75,0.4251757001183872,1862.6733712964494,1810.605731077107,89876.37946192641
Paktika,53.0,0.4176444241333416,1805.3723462077978,1756.4520295805444,89987.8417197876
Paktika,53.25,0.4104660089012977,1749.8339410057604,1703.8706039115684,90095.96872907384
Paktika,53.5,0.4036205006316209,1696.0039557123018,1652.8187557481556,90200.85740803898
Paktika,53.75,0.39708927970855185,1643.8298310490343,1603.254757806812,90302.60206186453
Paktika,54.0,0.3908549869471707,1593.2606341365893,1555.137844585367,90401.29440629117
Paktika,54.25,0.3849014089122896,1544.247021585678,1508.4282027940194,90497.02361421147
Paktika,54.5,0.37921336701330977,1496.7411400338249,1463.0869561677507,90589.87643043148
Paktika,54.75,0.3737766759934907,1450.6966035378668,1419.0761582226553,90679.93720156356
Paktika,55.0,0.36857806019456807,1406.0684773781322,1376.3587811684026,90767.28790339334
Paktika,55.25,0.3636050698360655,1362.8131991799264,1334.8986983613647,90852.00823738895
Paktika,55.5,0.35884603079278804,1320.8885296893425,1294.6606704512967,90934.17569382864
Paktika,55.75,0.3542899985238288,1280.25354228074,1255.6103366347127,91013.86557108609
Paktika,56.0,0.34992669522222775,1240.8685806258125,1217.7142001345887,91091.15103254444
Paktika,56.25,0.34574645359482287,1202.695186191045,1180.939604775014,91166.10320258042
Paktika,56.5,0.3417401927413087,1165.6960845288102,1145.2547273971916,91238.79118788133
Paktika,56.75,0.3378993713746116,1129.835167898768,1110.6285674284027,91309.28210530152
Paktika,57.0,0.3342159394328525,1095.0774243738244,1077.0309202836133,91377.6411794032
Paktika,57.25,0.33068231582004415,1061.3889106637573,1044.432365252784,91443.93178176771
Paktika,57.5,0.32729135809810084,1028.7367426821552,1012.804257450376,91508.21544850944
Paktika,57.75,0.3240363260143779,997.0890484225131,982.1187069081886,91570.55194834336
Paktika,58.0,0.32091085440886746,966.4149212800694,952.348556966604,91630.99935089899
Paktika,58.25,0.3179089364491694,936.6844114040464,923.4673775747626,91689.61404208481
Paktika,58.5,0.31502489678426754,907.8685027354597,895.4494524576781,91746.45075991015
Paktika,58.75,0.3122533637374416,879.9390563211941,868.2697506347085,91801.56267968043
Paktika,59.0,0.3095892586994639,852.8687974331801,841.903918540592,91855.00143476759
Paktika,59.25,0.30702777616455673,826.6313045059117,816.3282716654099,91906.81713605257
Paktika,59.5,0.3045643614245725,801.2009609571363,791.519768366302,91957.0584463152
Paktika,59.75,0.30219469857342246,776.5529306514154,767.4559955286545,92005.77261912142
Paktika,60.0,0.29991469801932663,752.6631513107861,744.1151627109366,92053.00551128032
Paktika,60.25,0.2977204794318056,729.508303055866,721.4760832849292,92098.80163317983
Paktika,60.5,0.2956083579350395,707.0657722382107,699.5181525456405,92143.20420685827
Paktika,60.75,0.29357483663626627,685.3136446455138,678.2213422327636,92186.25517828514
Paktika,61.0,0.29161659420257147,664.2306894539203,657.5661895618692,92227.99524439005
Paktika,61.25,0.2897304710082467,643.7963181063081,637.5337710694623,92268.46392035327
Paktika,61.5,0.2879134638761656,623.9905744154648,618.1056955673156,92307.6995565534
Paktika,61.75,0.2861627168404648,604.794126183506,599.2640973504489,92345.73935374926
Paktika,62.0,0.28447550985961384,586.1882300654421,580.9916127694916,92382.61942165527
Paktika,62.25,0.2828492529039688,568.1547143061395,563.2713681934713,92418.37480824754
Paktika,62.5,0.2812814799136468,550.6759736637158,546.0869754197189,92453.0395094367
Paktika,62.75,0.2797698400873208,533.7349449611067,529.4225144356765,92486.64651076318
Paktika,63.0,0.27831209108479454,517.3150824229809,513.262515850872,92519.22782963511
Paktika,63.25,0.27690609519829396,501.4003529568326,497.59195676999866,92550.81452417803
Paktika,63.5,0.2755498129808504,485.9752221601591,482.39625022117303,92581.43671780574
Paktika,63.75,0.2742412962003667,471.02462565766626,467.6612241064987,92611.12364893968
Paktika,64.0,0.2729786851163958,456.533962783628,453.373116100872,92639.90368243043
Paktika,64.25,0.27176020382328586,442.4890892503847,439.5185675616367,92667.80432298422
Paktika,64.5,0.2705841540352604,428.87629026197123,426.0846031848705,92694.85226239917
Paktika,64.75,0.26944891237782864,415.68227059429205,413.05862320829925,92721.07339728509
Paktika,65.0,0.2683529270819173,402.8941501548185,400.4283993977596,92746.4928375204
Paktika,65.25,0.2672947130945331,390.49944334948816,388.18205894091017,92771.13494299656
Paktika,65.5,0.2662728488720952,378.4860442695764,376.3080727050744,92795.02335017653
Paktika,65.75,0.2652859742093891,366.8422234442869,364.79525221916947,92818.18097836239
Paktika,66.0,0.2643327865580099,355.55661415370236,353.63273859589646,92840.6300544639
Paktika,66.25,0.26341203750651215,344.6181940106397,342.8099876712346,92862.39214628068
Paktika,66.5,0.2625225312584929,334.01628132625706,332.3167667664421,92883.48816937611
Paktika,66.75,0.26166312200377545,323.74052735379775,322.1431481213554,92903.9384014029
Paktika,67.0,0.2608327104292677,313.7808967036719,312.2794927807722,92923.7625178052
Paktika,67.25,0.2600302424646199,304.1276624277093,302.71644636662666,92942.97960096326
Paktika,67.5,0.2592547073463347,294.7714015338782,293.4449350596078,92961.60814869923
Paktika,67.75,0.2585051346514352,285.7029777233564,284.45615113389493,92979.66610600815
Paktika,68.0,0.257780592889297,276.9135338923645,275.7415465485306,92997.17087896628
Paktika,68.25,0.2570801881490839,268.39448930967154,267.29283029944673,93014.13934020279
Paktika,68.5,0.25640306175783295,260.137526414775,259.1019571364162,93030.58785338711
Paktika,68.75,0.2557483886284683,252.1345805000643,251.1611186770379,93046.53229243432
Paktika,69.0,0.25511537633496756,244.37783750861476,243.462741317675,93061.98804579744
Paktika,69.25,0.25450326336805323,236.85972513487167,235.99947845817553,93076.97003314365
Paktika,69.5,0.2539113173296276,229.57290050800677,228.7641997715004,93091.49272840322
Paktika,69.75,0.2533388342375246,222.51024772241658,221.749988918099,93105.5701645253
Paktika,70.0,0.25278513729706503,215.66487259143415,214.95013883855287,93119.21594343278
Paktika,70.25,0.25224957510270535,209.03008973013826,208.35814036149367,93132.44326033333
Paktika,70.5,0.2517315210249918,202.59941931110959,201.9676792593474,93145.26490990857
Paktika,70.75,0.25123037232069306,196.3665839482099,195.77263335804028,93157.69329232149
Paktika,71.0,0.25074554857022463,190.32549713978918,189.76706222746054,93169.74043508424
Paktika,71.25,0.25027649097952537,184.47025853996598,183.945202906754,93181.41800206236
Paktika,71.5,0.24982266174870413,178.79515196063585,178.30146799710963,93192.73729738056
Paktika,71.75,0.2493835428243672,173.2946362772729,172.8304374514178,93203.70928272854
Paktika,72.0,0.24895863506390897,167.96333898969635,167.52685272731557,93214.34458964797
Paktika,72.25,0.24854745779474655,162.7960547370526,162.38561535239847,93224.6535224528
Paktika,72.5,0.2481495478770209,157.7877388704341,157.40178104537657,93234.64607053636
Paktika,72.75,0.24776445876792344,152.9334997089574,152.570552634906,93244.33192319742
Paktika,73.0,0.2473917601824974,148.22859700884462,147.8872785970298,93253.720472634
Paktika,73.25,0.2470310374359353,143.66843794525317,143.34744932455746,93262.8208216928
Paktika,73.5,0.24668189047935224,139.24856878805608,138.94668945707542,93271.64179986445
Paktika,73.75,0.24634393359345028,134.9646729661639,134.68075605641855,93280.19196704388
Paktika,74.0,0.2460167949333401,130.81256870914518,130.54553637530134,93288.47961812068
Paktika,74.25,0.24570011563952074,126.78820117145153,126.53704054721914,93296.51279816574
Paktika,74.5,0.2453935495033161,122.88763978413226,122.65139910227403,93304.29930756416
Paktika,74.75,0.24509676263736735,119.10707672325283,118.8848614905902,93311.84670502359
Paktika,75.0,0.2448094327475533,115.44282043551163,115.23379003015484,93319.16232010165
Paktika,75.25,0.24453124871724982,111.89129193710788,111.69465642916398,93326.25326038507
Paktika,75.5,0.2442619103772194,108.44902376485999,108.26404076176371,93333.12641356306
Paktika,75.75,0.244001127944185,105.11265512485586,104.93862689806875,93339.7884568492
Paktika,76.0,0.2437486215351863,101.87892728429868,101.71519815703181,93346.24586593719
Paktika,76.25,0.24350412099356514,98.74468263981827,98.59063639766761,93352.50491684159
Paktika,76.5,0.2432673654877568,95.70686146084704,95.56191892543903,93358.5716922483
Paktika,76.75,0.24303810298582113,92.76249671650271,92.62611358940819,93364.45209159117
Paktika,77.0,0.24281609010031782,89.90871298678641,89.78037772960022,93370.15183319358
Paktika,77.25,0.24260109181859393,87.14272449670652,87.02195629055005,93375.67645812099
Paktika,77.5,0.24239288098381928,84.46182989052008,84.34817684534772,93381.03134038321
Paktika,77.75,0.24219123813345175,81.86341082702856,81.75644824502756,93386.22168968988
Paktika,78.0,0.24199595131016047,79.34493074960267,79.2442594240852,93391.25255387508
Paktika,78.25,0.24180681561047673,76.90393028361014,76.80917499882507,93396.12882790202
Paktika,78.5,0.24162363298325354,74.53802526176875,74.44883336985963,93400.85525773547
Paktika,78.75,0.24144621209740144,72.24490591594805,72.16094592906154,93405.43644194296
Paktika,79.0,0.24127436798082605,70.0223332226887,69.94329354871194,93409.8768388607
Paktika,79.25,0.24110792177141613,67.8681363093615,67.79372408427615,93414.18077168467
Paktika,79.5,0.24094670062137896,65.78021184661267,65.7101517754575,93418.35242967738
Paktika,79.75,0.24079053742914094,63.75652141115779,63.690554700313555,93422.39587335118
Paktika,80.0,0.24063927055409187,61.79508841199915,61.732971807924315,93426.31504050961
Paktika,80.25,0.24049274373590257,59.89399747978518,59.83550231855851,93430.113747458
Paktika,80.5,0.24035080591157718,58.05139276480522,57.99630407163027,93433.79569235774
Paktika,80.75,0.24021331091476159,56.26547463106291,56.21359032494679,93437.36446173316
Paktika,81.0,0.24008011739386517,54.534498903617425,54.48562901904928,93440.82353196004
Paktika,81.25,0.23995108869264273,52.85677585187354,52.81074178363171,93444.1762712759
Paktika,81.5,0.23982609256405785,51.23066700420064,51.18730084477145,93447.42594605856
Paktika,81.75,0.2397050010746787,49.654584152742196,49.61372805427608,93450.575722792
Paktika,82.0,0.23958769052115897,48.126988691588764,48.08849423823317,93453.62866937974
Paktika,82.25,0.239474041190431,46.64638893600756,46.610116587201084,93456.5877604357
Paktika,82.5,0.239363937234604,45.21133873606075,45.17715730344131,93459.45588002335
Paktika,82.75,0.23925726661314511,43.82043703148248,43.78822316032213,93462.23582254167
Paktika,83.0,0.23915392090643972,42.47232578871264,42.44196348817949,93464.93029680228
Paktika,83.25,0.23905379516297837,41.1656882513158,41.13706846471874,93467.5419294889
Paktika,83.5,0.23895678785465857,39.89924857099114,39.872268749449134,93470.0732658918
Paktika,83.75,0.23886280074406152,38.67177037595476,38.646334081612835,93472.52677274178
Paktika,84.0,0.2387717387126849,37.48205476804347,37.45807131962275,93474.90484217372
Paktika,84.25,0.23868350971831748,36.32893991489981,36.306324038300524,93477.20979253718
Paktika,84.5,0.2385980247087369,35.21130016269034,35.18997165674195,93479.44387015596
Paktika,84.75,0.2385151974453901,34.1280439574072,34.10792739987966,93481.60925344536
Paktika,85.0,0.23843494445554772,33.07811332799689,33.059137789322435,93483.70805393833
Paktika,85.25,0.23835718497634845,32.0604833476777,32.04258211145747,93485.742317356
Paktika,85.5,0.23828184079451445,31.074160231680438,31.057270548864174,93487.71402737877
Paktika,85.75,0.23820883618461278,30.118180624353336,30.10224347851044,93489.62510706105
Paktika,86.0,0.23813809787075227,29.19161124617883,29.17657112171189,93491.47741953433
Paktika,86.25,0.23806955489652132,28.29354735180655,28.279352026871653,93493.27277106652
Paktika,86.5,0.23800313854389937,27.423111763238623,27.409712117161334,93495.01291298114
Paktika,86.75,0.23793878230612675,26.57945461949684,26.56680444161978,93496.69954215667
Paktika,87.0,0.23787642179071075,25.761752239188844,25.749808053876237,93498.33430328523
Paktika,87.25,0.23781599462214828,24.96920594093593,24.9579268491046,93499.91879121542
Paktika,87.5,0.2377574404184935,24.20104180855389,24.190389330739734,93501.45455142038
Paktika,87.75,0.2377007007261729,23.456509944391218,23.446447872903192,93502.94308148207
Paktika,88.0,0.23764571891348782,22.734883165529922,22.725377433427813,93504.38583368222
Paktika,88.25,0.23759244014514372,22.03545672045589,22.026475272989273,93505.78421556648
Paktika,88.5,0.23754081134203872,21.357547847601573,21.349060517890337,93507.13959082325
Paktika,88.75,0.23749078107637675,20.70049448386776,20.692472883828323,93508.45328185131
Paktika,89.0,0.23744229954027157,20.063654891573414,20.05607230650508,93509.72657050246
Paktika,89.25,0.2373953185192543,19.446407379746443,19.4392386647673,93510.96069863705
Paktika,89.5,0.23734979130275385,18.848149199242727,18.84137068762765,93512.15687032191
Paktika,89.75,0.2373056726406218,18.268296009628667,18.261885426368252,93513.31625289145
Paktika,90.0,0.2372629187253826,17.7062816964521,17.700218072576124,93514.43997731233
Paktika,90.25,0.23722148712297225,17.16155752010464,17.15582111522202,93515.52913987765
Paktika,90.5,0.23718133671701505,16.63359142201474,16.628163653290173,93516.58480358806
Paktika,90.75,0.23714242769497093,16.121867877342968,16.116731249011142,93517.60799844604
Paktika,91.0,0.23710472150007902,15.625887311547089,15.62102534933782,93518.5997226177
Paktika,91.25,0.23706818076674685,15.145165289358008,15.14056248189489,93519.56094404806
Paktika,91.5,0.237032769306276,14.679232350908256,14.674874091931322,93520.49260078794
Paktika,91.75,0.2369984520773131,14.227633661731835,14.223506194736549,93521.39560169153
Paktika,92.0,0.23696519511849826,13.78992816342695,13.786018533001506,93522.27082810854
Paktika,92.25,0.23693296553103063,13.36568836147605,13.361984365946181,93523.11913430713
Paktika,92.5,0.2369017314605504,12.954500118022866,12.95099026311697,93523.94134788748
Paktika,92.75,0.23687146203654066,12.555961885765678,12.552635343808442,93524.73827130848
Paktika,93.0,0.23684212734779866,12.169684400734477,12.16653097181211,93525.5106825002
Paktika,93.25,0.23681369843064182,11.795290550485312,11.79230062401541,93526.25933512715
Paktika,93.5,0.2367861472211323,11.432414771148673,11.429579291376452,93526.98495979034
Paktika,93.75,0.23675944652159306,11.080702622662752,11.078013056775408,93527.68826487413
Paktika,94.0,0.2367335699920144,10.739810691766829,10.737258998226286,93528.36993674011
Paktika,94.25,0.23670849211659623,10.409406172836732,10.406984772109011,93529.03064056304
Paktika,94.5,0.23668418816306694,10.089166348529679,10.086868096797712,93529.67102136661
Paktika,94.75,0.2366606341740917,9.778778487478752,9.776596650671323,93530.29170422777
Paktika,95.0,0.23663780694701092,9.477939594582862,9.475867823586201,93530.89329477499
Paktika,95.25,0.2366156839899343,9.186355848562812,9.184388157402775,93531.47638031015
Paktika,95.5,0.2365942435110484,8.903742468678287,8.9018732132376,93532.04153007468
Paktika,95.75,0.23657346440688312,8.629823573968658,8.628047431178125,93532.58929553055
Paktika,96.0,0.23655332622196895,8.364331665523398,8.362643615058271,93533.1202113933
Paktika,96.25,0.23653380913331018,8.107007428602557,8.10540273542677,93533.63479602693
Paktika,96.5,0.2365148939429718,7.857599645381015,7.85607384246778,93534.1335516183
Paktika,96.75,0.23649656204659164,7.615864791381596,7.614413664198657,93534.61696498247
Paktika,97.0,0.23647879541118672,7.381566750041342,7.380186322217183,93535.08550813243
Paktika,97.25,0.23646157656979142,7.154476749104023,7.153163268187403,93535.53963840623
Paktika,97.5,0.23644488860016502,6.93437308934815,6.9331230136049085,93535.97979900854
Paktika,97.75,0.2364287150972011,6.721040788222672,6.7198507748084415,93536.40641972197
Paktika,98.0,0.23641304016725415,6.514271509693025,6.513138402978745,93536.81991704727
Paktika,98.25,0.23639784841609401,6.313863412954374,6.3127842333192525,93537.2206945054
Paktika,98.5,0.23638312491918004,6.119620767655799,6.118592701646645,93537.60914340588
